sample,control_substep,physics_tick,robot_0.lift,robot_0.arm,robot_0.yaw,robot_0.pitch,robot_0.roll,robot_0.grip_pos,robot_0.base_fwd,robot_0.base_strafe,robot_0.base_turn,robot_1.lift,robot_1.arm,robot_1.yaw,robot_1.pitch,robot_1.roll,robot_1.grip_pos,robot_1.base_fwd,robot_1.base_strafe,robot_1.base_turn
1087,1,13048,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.374,-0.242,0.0,0.85900587,0.10074843,0.14840035,-0.010476916,-0.2424871,0.103,0.0,0.0,0.027974965
1087,2,13052,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.352,-0.264,0.0,0.85900587,0.09076983,0.14840035,-0.010748152,-0.2424871,0.103,0.0,0.0,0.041364398
1088,0,13056,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.33,-0.286,0.0,0.85900587,0.08871178,0.14840035,-0.011527433,-0.2424871,0.103,-0.003886971,0.0013690775,0.05514276
1088,1,13060,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.308,-0.308,0.0,0.85900587,0.08720461,0.14840035,-0.012369742,-0.2424871,0.103,-0.0042634867,0.0016368136,0.0689563
1088,2,13064,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.286,-0.33,0.0,0.85900587,0.085777216,0.14840035,-0.013365523,-0.2424871,0.103,-0.004676115,0.0018934668,0.082398586
1089,0,13068,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.264,-0.352,0.0,0.85900587,0.08433996,0.14840035,-0.014379426,-0.2424871,0.103,0.016380887,-0.0038440677,0.0089196665
1089,1,13072,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.242,-0.374,0.0,0.85900587,0.08278029,0.14840035,-0.015414924,-0.2424871,0.103,0.036113594,-0.008852238,0.013391223
1089,2,13076,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.22,-0.396,0.0,0.85900587,0.081350595,0.14840035,-0.0160733,-0.2424871,0.103,0.05388235,-0.014712646,0.027231202
1090,0,13080,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.198,-0.418,0.0,0.85900587,0.08008662,0.14840035,-0.01629204,-0.2424871,0.103,0.071688324,-0.016757106,0.041116945
1090,1,13084,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.176,-0.44,0.0,0.85900587,0.078517236,0.14840035,-0.016824279,-0.2424871,0.103,0.0903595,-0.016757341,0.05496978
1090,2,13088,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.154,-0.462,0.0,0.85900587,0.07667865,0.14840035,-0.017469073,-0.2424871,0.103,0.102346934,-0.030900065,0.06865731
1091,0,13092,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.132,-0.484,0.0,0.85900587,0.07452473,0.14840035,-0.018396229,-0.2424871,0.103,0.075379804,-0.023942525,0.08159829
1091,1,13096,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.11,-0.506,0.0,0.85900587,0.072655134,0.14840035,-0.01893308,-0.2424871,0.103,0.04866689,-0.015680717,0.008149033
1091,2,13100,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.088,-0.528,0.0,0.85900587,0.07082299,0.14840035,-0.019490192,-0.2424871,0.103,0.025517587,-0.0052183634,0.011746282
1092,0,13104,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.066,-0.55,0.0,0.85900587,0.068868555,0.14840035,-0.020327536,-0.2424871,0.103,0.0032717749,-0.0008639513,0.023465576
1092,1,13108,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.044,-0.572,0.0,0.85900587,0.066794075,0.14840035,-0.02144967,-0.2424871,0.103,-0.018728225,-8.279026e-11,0.034955014
1092,2,13112,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,-0.022,-0.594,0.0,0.85900587,0.0649599,0.14840035,-0.022233382,-0.2424871,0.103,-0.040728226,2.844269e-11,0.045983132
1093,0,13116,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.616,0.0,0.85900587,0.0630068,0.14840035,-0.02349689,-0.2424871,0.103,-0.062728226,-2.022919e-11,0.056546997
1093,1,13120,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.616,0.0,0.85900587,0.060947843,0.14840035,-0.025184702,-0.2424871,0.103,-0.084728226,4.1544032e-10,0.06674945
1093,2,13124,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.616,0.0,0.85900587,0.059288114,0.14840035,-0.02630234,-0.2424871,0.103,-0.106728226,5.29073e-11,0.07666264
1094,0,13128,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.594,0.0,0.85900587,0.0577731,0.14840035,-0.02775525,-0.2424871,0.103,-0.12872823,3.7909617e-10,0.0032929673
1094,1,13132,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.572,0.0,0.85900587,0.055881247,0.14840035,-0.03064046,-0.2424871,0.103,-0.15072823,2.2885041e-10,0.010425631
1094,2,13136,1.2,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.55,0.0,0.85900587,0.05447577,0.14840035,-0.032335315,-0.2424871,0.103,-0.17272823,8.9126184e-10,0.021506384
1095,0,13140,1.1743333,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.528,0.0,0.85900587,0.053314306,0.14840035,-0.034290355,-0.2424871,0.103,-0.19472821,-1.6142773e-09,0.032844335
1095,1,13144,1.1486667,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.506,0.0,0.85900587,0.052576467,0.14840035,-0.035939015,-0.2424871,0.103,-0.21672821,-2.2696758e-09,0.04427025
1095,2,13148,1.123,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.484,0.0,0.85900587,0.052071888,0.14840035,-0.037918232,-0.2424871,0.103,-0.23872821,1.6158958e-09,0.05583921
1096,0,13152,1.123,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.462,0.0,0.85900587,0.05161491,0.14840035,-0.040745243,-0.2424871,0.103,-0.21672821,5.060698e-10,0.067339905
1096,1,13156,1.123,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.44,0.0,0.85900587,0.051487293,0.14840035,-0.042384665,-0.2424871,0.103,-0.1947282,-1.0501333e-09,0.0044659073
1096,2,13160,1.123,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.418,0.0,0.85900587,0.05278375,0.14840035,-0.044780895,-0.2424871,0.103,-0.1727282,2.0844569e-11,0.0040891278
1097,0,13164,1.123,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.396,0.0,0.85900587,0.05386056,0.14840035,-0.048004515,-0.2424871,0.103,-0.19505985,0.018488403,0.0019516874
1097,1,13168,1.123,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.374,0.0,0.85900587,0.054504707,0.14840035,-0.050492696,-0.2424871,0.103,-0.21888429,0.017897496,0.0011661657
1097,2,13172,1.123,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.352,0.0,0.85900587,0.054917015,0.14840035,-0.053037085,-0.2424871,0.103,-0.2423219,0.012919017,3.2035994e-05
1098,0,13176,1.0973334,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.33,0.0,0.85900587,0.055089712,0.14840035,-0.05522329,-0.2424871,0.103,-0.26536015,0.0121862665,0.00043118754
1098,1,13180,1.0716667,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.308,0.0,0.85900587,0.05525817,0.14840035,-0.05776293,-0.2424871,0.103,-0.28833148,0.0136125535,0.0
1098,2,13184,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.286,0.0,0.85900587,0.055432677,0.14840035,-0.06014494,-0.2424871,0.103,-0.31089127,0.005928541,0.00037464025
1099,0,13188,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.264,0.0,0.8846725,0.055559725,0.14840035,-0.062131766,-0.2424871,0.103,-0.28889126,-1.7108542e-09,0.0027808063
1099,1,13192,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.242,0.0,0.91033924,0.05592029,0.14840035,-0.062214226,-0.2424871,0.103,-0.26689127,-1.3930923e-09,0.19108583
1099,2,13196,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.22,0.0,0.9360059,0.055996723,0.14840035,-0.062214226,-0.2424871,0.103,-0.24489129,-2.259688e-10,0.11739609
1100,0,13200,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.198,0.0,0.96167254,0.055996723,0.14840035,-0.062214226,-0.2424871,0.103,-0.2228913,1.6707303e-09,0.04394447
1100,1,13204,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.176,0.0,0.9873392,0.055996723,0.14840035,-0.062214226,-0.2424871,0.103,-0.19925705,-0.018013753,0.0062060915
1100,2,13208,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.154,0.0,1.0130059,0.055996723,0.14840035,-0.062214226,-0.2424871,0.103,-0.17149931,-0.031423666,0.016271196
1101,0,13212,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.132,0.0,1.0386726,0.055996723,0.14840035,-0.062214226,-0.2424871,0.103,-0.13961658,-0.04159703,0.0010082687
1101,1,13216,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.11,0.0,1.0643392,0.05006274,0.14840035,-0.062214226,-0.2424871,0.103,-0.11761658,-0.019597033,0.0627311
1101,2,13220,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.088,0.0,1.0900059,0.044033617,0.14840035,-0.062214226,-0.2424871,0.103,-0.09561658,-6.4801986e-10,0.13660246
1102,0,13224,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.066,0.0,1.1156726,0.035352133,0.14840035,-0.062214226,-0.2773922,0.103,-0.07361658,-2.5491118e-10,0.063223206
1102,1,13228,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.044,0.0,1.1413392,0.027593361,0.14840035,-0.062214226,-0.28362694,0.103,-0.05161658,-1.7399873e-10,0.1042637
1102,2,13232,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,-0.022,0.0,1.1670059,0.021673767,0.14840035,-0.062214226,-0.28398785,0.103,-0.02961658,-2.5821875e-12,0.030918973
1103,0,13236,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,2.9837244e-16,0.0,1.1926726,0.016500276,0.14840035,-0.062214226,-0.28398785,0.103,-0.007616579,2.1338301e-11,0.051657222
1103,1,13240,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.022,0.0,1.2,0.011983284,0.14840035,-0.062214226,-0.28398785,0.103,0.0,0.0,0.07697319
1103,2,13244,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.044,0.0,1.0490474,0.008856109,0.14840035,-0.030635275,-0.28398785,0.103,0.0,0.0,0.0036395362
1104,0,13248,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.066,0.0,1.021262,0.0065426542,0.14840035,-0.025910968,-0.28398785,0.103,-0.026201596,0.012964582,-0.00012769499
1104,1,13252,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.088,0.0,1.0153869,0.0048449254,0.14840035,-0.02503778,-0.28398785,0.103,-0.04984817,0.032410707,-0.00022675865
1104,2,13256,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.11,0.0,1.0138618,0.0035664514,0.14840035,-0.024387266,-0.28398785,0.103,-0.07486565,0.049837954,-0.00028603902
1105,0,13260,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.132,0.0,1.0133517,0.003151249,0.14840035,-0.023875682,-0.28398785,0.103,-0.09949732,0.06796287,-0.00041516582
1105,1,13264,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.154,0.0,1.0131369,0.003151249,0.14840035,-0.023770532,-0.28398785,0.103,-0.12532309,0.08422329,-0.0005924116
1105,2,13268,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.176,0.0,1.0130962,0.003151249,0.14840035,-0.023770532,-0.28398785,0.103,-0.15102257,0.10062134,-0.00076446176
1106,0,13272,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.198,0.0,1.0130206,0.003151249,0.14840035,-0.023770532,-0.28398785,0.103,-0.1824597,0.10597686,-0.0006152615
1106,1,13276,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.22,0.0,1.0128895,0.003151249,0.14840035,-0.023770532,-0.28398785,0.103,-0.21383992,0.10914801,-0.00063802843
1106,2,13280,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.242,0.0,1.0127581,0.003151249,0.14840035,-0.023770532,-0.28399464,0.103,-0.24184129,0.118744686,-0.00069746375
1107,0,13284,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.264,0.0,1.0126209,0.003151249,0.14840035,-0.023770532,-0.28404605,0.103,-0.27076653,0.1255516,-0.00074293936
1107,1,13288,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.286,0.0,1.0124898,0.003151249,0.14840035,-0.023770532,-0.284094,0.103,-0.29867277,0.13422136,-0.0007546754
1107,2,13292,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.308,0.0,1.0123297,0.003151249,0.14840035,-0.023733413,-0.2843085,0.103,-0.32860437,0.13680999,-0.0007373477
1108,0,13296,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.33,0.0,1.0121176,0.003151249,0.14840035,-0.023231287,-0.2848106,0.103,-0.36005586,0.13257782,-0.0006669051
1108,1,13300,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.352,0.0,1.0119283,0.003151249,0.14840035,-0.022805955,-0.28515938,0.103,-0.3887312,0.13508256,-0.0006673856
1108,2,13304,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.374,0.0,1.0117815,0.003151249,0.14840035,-0.022617197,-0.2852395,0.103,-0.4202755,0.12375086,-0.00073825836
1109,0,13308,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.396,0.0,1.011658,0.003151249,0.14840035,-0.022564905,-0.2852395,0.103,-0.44956183,0.1169909,-0.00084632967
1109,1,13312,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.418,0.0,1.0114753,0.003151249,0.14840035,-0.022246657,-0.2852399,0.103,-0.47915196,0.10201029,-0.0008700434
1109,2,13316,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.44,0.0,1.0114146,0.003151249,0.14840035,-0.022246657,-0.2852399,0.103,-0.5054957,0.10175173,-0.0013036354
1110,0,13320,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.462,0.0,1.0113198,0.003151249,0.14840035,-0.022246657,-0.2852399,0.103,-0.48400825,0.07648884,-0.0014676272
1110,1,13324,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.484,0.0,1.0111848,0.003151249,0.14840035,-0.022246657,-0.2852399,0.103,-0.46200824,0.054488838,-0.0015825691
1110,2,13328,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.506,0.0,1.0110664,0.003151249,0.14840035,-0.022246657,-0.2852399,0.103,-0.44000825,0.032488838,-0.0017417582
1111,0,13332,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.528,0.0,1.0109346,0.003151249,0.14840035,-0.022246657,-0.2852399,0.103,-0.41800827,0.01048884,-0.0017989823
1111,1,13336,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.55,0.0,1.0108005,0.003151249,0.14840035,-0.022246657,-0.2852399,0.103,-0.39600828,7.486674e-10,-0.0018653832
1111,2,13340,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.572,0.0,1.0106598,0.003151249,0.14840035,-0.022246657,-0.2852399,0.103,-0.3740083,4.9436316e-11,-0.0019044467
1112,0,13344,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.55,0.0,1.0105399,0.003151249,0.14840035,-0.022246657,-0.2852399,0.103,-0.35200828,-3.4907355e-10,-0.0020114165
1112,1,13348,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.528,0.0,1.0104167,0.003151249,0.14840035,-0.022246657,-0.2852399,0.103,-0.3300083,-6.744625e-10,-0.001955955
1112,2,13352,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.506,0.0,1.0103259,0.003151249,0.14840035,-0.022246657,-0.2852399,0.103,-0.3080083,-8.370824e-10,-0.002040511
1113,0,13356,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.484,0.0,1.010214,0.003151249,0.14840035,-0.022246657,-0.2852399,0.103,-0.2860083,-3.1825875e-10,-0.0019767836
1113,1,13360,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.462,0.0,1.0100737,0.003151249,0.14840035,-0.022246657,-0.2852399,0.103,-0.2640083,-9.609221e-10,-0.001850527
1113,2,13364,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.44,0.0,1.009889,0.003151249,0.14840035,-0.022245718,-0.2852399,0.103,-0.2420083,3.5885553e-10,-0.001633062
1114,0,13368,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.418,0.0,1.009716,0.003151249,0.14840035,-0.022133445,-0.2852399,0.103,-0.2200083,2.6425587e-11,-0.0015235904
1114,1,13372,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.396,0.0,1.0096344,0.003151249,0.14840035,-0.022133445,-0.2852399,0.103,-0.1980083,-6.124656e-10,-0.0016825042
1114,2,13376,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.374,0.0,1.0094968,0.0031327908,0.14840035,-0.022133445,-0.2852399,0.103,-0.1760083,4.659904e-10,-0.0015297591
1115,0,13380,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.352,0.0,1.0093607,0.0031084805,0.14840035,-0.022133445,-0.2852399,0.103,-0.15400831,2.0442859e-10,-0.0014731633
1115,1,13384,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.33,0.0,1.0092263,0.0030968206,0.14840035,-0.022133445,-0.2852399,0.103,-0.13200831,1.8414618e-10,-0.0014221203
1115,2,13388,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.308,0.0,1.0091122,0.0030968206,0.14840035,-0.022133445,-0.2852399,0.103,-0.110008314,-1.6181284e-10,-0.0014247377
1116,0,13392,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.286,0.0,1.0088745,0.002771908,0.14840035,-0.021684183,-0.2852399,0.103,-0.08823433,0.021046983,-0.0011012473
1116,1,13396,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.264,0.0,1.008748,0.002771908,0.14840035,-0.021684183,-0.2852399,0.103,-0.07182964,0.02265897,-0.0011422449
1116,2,13400,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.242,0.0,1.0086539,0.002771908,0.14840035,-0.021684183,-0.2852399,0.103,-0.056929514,0.02070782,-0.0011862109
1117,0,13404,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.22,0.0,1.0084641,0.002716396,0.14840035,-0.021447556,-0.2852399,0.103,-0.034929514,-9.247079e-11,-0.0009946896
1117,1,13408,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.198,0.0,1.0082945,0.0026563974,0.14840035,-0.02123164,-0.2852399,0.103,-0.012929515,-3.356898e-13,-0.0009585568
1117,2,13412,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.176,0.0,1.0081196,0.0025559664,0.14840035,-0.020946354,-0.2852399,0.103,0.008310239,-0.002366358,-0.00090082176
1118,0,13416,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.154,0.0,1.0080285,0.0025559664,0.14840035,-0.020946354,-0.2852399,0.103,0.02757332,-0.00809848,-0.001004083
1118,1,13420,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.132,0.0,1.0079218,0.0025559664,0.14840035,-0.020946354,-0.2852399,0.103,0.044952873,-0.013401801,-0.0010223237
1118,2,13424,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.11,0.0,1.007793,0.0025559664,0.14840035,-0.020946354,-0.2852399,0.103,0.06092907,-0.01782783,-0.0010069021
1119,0,13428,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.088,0.0,1.0076475,0.0025559664,0.14840035,-0.02091452,-0.2852399,0.103,0.07551297,-0.022060595,-0.0009769097
1119,1,13432,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.066,0.0,1.0075191,0.0025559664,0.14840035,-0.020913072,-0.2852399,0.103,0.0879361,-0.027013162,-0.0009957056
1119,2,13436,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.044,0.0,1.0073903,0.0025559664,0.14840035,-0.020881288,-0.2852399,0.103,0.10032814,-0.03177058,-0.0009990069
1120,0,13440,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.022,0.0,1.0072447,0.0025559664,0.14840035,-0.020744177,-0.2852399,0.103,0.1124967,-0.036769964,-0.00096829893
1120,1,13444,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,2.5673907e-16,0.0,1.0070928,0.0025559664,0.14840035,-0.020570887,-0.2852399,0.103,0.12351121,-0.043252897,-0.0009440552
1120,2,13448,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0069693,0.0025559664,0.14840035,-0.020557001,-0.2852399,0.103,0.13448933,-0.048974093,-0.0009781672
1121,0,13452,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0068367,0.0025559664,0.14840035,-0.020490509,-0.2852399,0.103,0.14423126,-0.056039155,-0.0009724827
1121,1,13456,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0066943,0.0025559664,0.14840035,-0.020367458,-0.2852399,0.103,0.15073557,-0.06648968,-0.0009568967
1121,2,13460,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0065714,0.0025559664,0.14840035,-0.020354526,-0.2852399,0.103,0.15901594,-0.072608866,-0.0009881195
1122,0,13464,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.006446,0.0025559664,0.14840035,-0.020321183,-0.2852399,0.103,0.16563846,-0.080311224,-0.0009990803
1122,1,13468,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0063114,0.0025559664,0.14840035,-0.02023434,-0.2852399,0.103,0.17316055,-0.08588204,-0.0009955398
1122,2,13472,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0061815,0.0025559664,0.14840035,-0.02017477,-0.2852399,0.103,0.17654425,-0.0960235,-0.0010031199
1123,0,13476,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0060453,0.0025559664,0.14840035,-0.020080116,-0.2852399,0.103,0.1782947,-0.10609656,-0.0009967376
1123,1,13480,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0058835,0.0025559664,0.14840035,-0.019835845,-0.2852399,0.103,0.17364876,-0.12027746,-0.0009538378
1123,2,13484,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0057323,0.0025559664,0.14840035,-0.01965262,-0.2852399,0.103,0.1610288,-0.1364883,-0.0009511452
1124,0,13488,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0056057,0.0025559664,0.14840035,-0.019612487,-0.2852399,0.103,0.14609061,-0.1484559,-0.0009953335
1124,1,13492,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0054765,0.0025559664,0.14840035,-0.019559564,-0.2852399,0.103,0.12614006,-0.15758386,-0.0010371265
1124,2,13496,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0053432,0.0025559664,0.14840035,-0.019485507,-0.2852399,0.103,0.104321726,-0.16159528,-0.001078335
1125,0,13500,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0052128,0.0025559664,0.14840035,-0.019441811,-0.2852399,0.103,0.08932663,-0.15883471,-0.0011279011
1125,1,13504,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0050857,0.0025559664,0.14840035,-0.01941751,-0.2852399,0.103,0.080799654,-0.15195984,-0.0011786325
1125,2,13508,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0049571,0.0025559664,0.14840035,-0.01938213,-0.2852399,0.103,0.06656878,-0.14504167,-0.0012050385
1126,0,13512,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0048296,0.0025559664,0.14840035,-0.019353665,-0.2852399,0.103,0.044568777,-0.123041674,-0.0012311288
1126,1,13516,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0046933,0.0025559664,0.14840035,-0.01927912,-0.2852399,0.103,0.022568775,-0.101041675,-0.0012266833
1126,2,13520,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0045415,0.0025559664,0.14840035,-0.019113015,-0.2852399,0.103,0.0005687754,-0.079041675,-0.0011922579
1127,0,13524,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0044221,0.0025559664,0.14840035,-0.019113015,-0.2852399,0.103,-0.021431224,-0.05704168,-0.0012499399
1127,1,13528,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0042797,0.0025559664,0.14840035,-0.019007673,-0.2852399,0.103,-0.043431226,-0.03504168,-0.00122198
1127,2,13532,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0041184,0.0025559664,0.14840035,-0.018794572,-0.2852399,0.103,-0.06543122,-0.013041679,-0.0011738471
1128,0,13536,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0039885,0.0025559664,0.14840035,-0.018760916,-0.2852399,0.103,-0.043431222,0.008958321,-0.001220141
1128,1,13540,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0038782,0.0025559664,0.14840035,-0.018760916,-0.2852399,0.103,-0.021431224,0.030958321,-0.001271494
1128,2,13544,1.046,0.08576218,0.028805021,1.135,-0.020241475,0.103,0.0,0.0,0.0,1.0037624,0.0025559664,0.14840035,-0.018760916,-0.2852399,0.103,-0.021656668,0.037797567,-0.0012608606
